# "normed" heterozygosity normalized by value at which full satellite has one individual with a different allele than everyone else: 2(1/max_num)(1-1/max_num)
# "max_normed" normalized against maximum possible H in full satellite: 1 - 1/max_num
max_num,max_density,percent local,$\mu$,avg H,normed,max_normed,num. satellites,avg occupancy (in full enough),num satellites (full enough)
50,15.9155,10,1.0,0.2836109507246377,7.23497323277137,0.2893989293108548,69,38.391304347826086,69
50,15.9155,15,1.0,0.29553338181818184,7.5391168831168835,0.30156467532467535,55,39.345454545454544,55
50,15.9155,20,1.0,0.25380644150943393,6.474654120138621,0.2589861648055448,53,39.283018867924525,53
50,15.9155,25,1.0,0.2516250327272727,6.419005936920223,0.2567602374768089,55,40.25454545454546,55
50,15.9155,30,1.0,0.11312413035714286,2.88581965196793,0.11543278607871721,56,41.42857142857143,56
50,15.9155,35,1.0,0.15752424571428572,4.018475655976677,0.16073902623906708,70,41.4,70
50,15.9155,40,1.0,0.10599977884615384,2.7040759909733123,0.10816303963893249,52,42.61538461538461,52
50,15.9155,45,1.0,0.11314174920634922,2.886269112406868,0.11545076449627471,63,43.36507936507937,63
50,15.9155,50,1.0,0.06884511016949152,1.7562528104462123,0.0702501124178485,59,44.40677966101695,59
50,15.9155,55,1.0,0.06350385789473685,1.619996374865736,0.06479985499462944,57,44.08771929824562,57
50,15.9155,60,1.0,0.07740987903225809,1.9747418120474003,0.078989672481896,62,44.38709677419355,62
50,15.9155,65,1.0,0.01951987358490569,0.49795595879861454,0.019918238351944582,53,47.54716981132076,53
50,15.9155,70,1.0,0.044920182758620704,1.1459230295566507,0.045836921182266024,58,48.10344827586207,58
50,15.9155,75,1.0,0.027261384745762715,0.6954434884123142,0.027817739536492567,59,48.86440677966102,59
50,15.9155,80,1.0,0.009006151923076954,0.22974877354788148,0.00918995094191526,52,49.44230769230769,52
50,15.9155,85,1.0,0.01390642000000001,0.3547556122448982,0.014190224489795929,55,49.10909090909091,55
50,15.9155,90,1.0,0.0013611410714285952,0.034722986516035594,0.0013889194606414236,56,49.517857142857146,56
50,15.9155,95,1.0,0.012565956000000024,0.320560102040817,0.012822404081632677,25,50.56,25
50,15.9155,99,1.0,1.2335833333333332e-17,3.146896258503401e-16,1.2587585034013604e-17,54,51.74074074074074,54
50,15.9155,0,1.25,0.21342566964285714,5.444532388848397,0.21778129555393586,56,38.107142857142854,56
50,15.9155,5,1.25,0.22501455217391303,5.7401671472936995,0.22960668589174799,69,39.20289855072464,69
50,15.9155,10,1.25,0.1483430779661017,3.784262193012798,0.15137048772051193,59,39.067796610169495,59
50,15.9155,15,1.25,0.15382909122807017,3.924211510920158,0.15696846043680632,57,40.14035087719298,57
50,15.9155,20,1.25,0.19321023770491802,4.9288325945132145,0.1971533037805286,61,39.24590163934426,61
50,15.9155,25,1.25,0.0761621709090909,1.9429125231910944,0.07771650092764378,55,41.0,55
50,15.9155,30,1.25,0.1304789105263158,3.3285436358754033,0.1331417454350161,57,40.05263157894737,57
50,15.9155,35,1.25,0.1000363112903226,2.551946716589862,0.10207786866359449,62,41.145161290322584,62
50,15.9155,40,1.25,0.1315081076923077,3.3547986656200943,0.13419194662480377,52,41.78846153846154,52
50,15.9155,45,1.25,0.0860747064516129,2.195783327847268,0.08783133311389071,62,43.16129032258065,62
50,15.9155,50,1.25,0.06514417169811322,1.6618411147477863,0.06647364458991145,53,44.0377358490566,53
50,15.9155,55,1.25,0.08630517428571428,2.2016626093294462,0.08806650437317784,70,43.84285714285714,70
50,15.9155,60,1.25,0.04957020377358492,1.2645460146322685,0.050581840585290735,53,45.886792452830186,53
50,15.9155,65,1.25,0.07129158245614037,1.818662817758683,0.07274651271034732,57,46.12280701754386,57
50,15.9155,70,1.25,0.028399220689655183,0.7244699155524281,0.028978796622097125,58,47.672413793103445,58
50,15.9155,75,1.25,0.010978837931034503,0.2800723961998598,0.011202895847994391,58,47.13793103448276,58
50,15.9155,80,1.25,0.016668871666666703,0.42522631802721184,0.017009052721088474,60,48.9,60
50,15.9155,85,1.25,0.0031894269230769404,0.08136293171114645,0.0032545172684458577,52,48.76923076923077,52
50,15.9155,90,1.25,0.006227845614035111,0.1588736126029365,0.00635494450411746,57,50.526315789473685,57
50,15.9155,95,1.25,0.004253662000000017,0.10851178571428616,0.004340471428571447,50,50.0,50
50,15.9155,99,1.25,1.7080384615384613e-17,4.3572409733124013e-16,1.7428963893249605e-17,52,50.5,52
50,15.9155,0,1.5,0.12186653846153847,3.1088402668759816,0.12435361067503926,52,37.65384615384615,52
50,15.9155,5,1.5,0.10738372413793106,2.7393807178043637,0.10957522871217455,58,38.36206896551724,58
50,15.9155,10,1.5,0.10396420746268657,2.652148149558331,0.10608592598233324,67,38.53731343283582,67
50,15.9155,15,1.5,0.15874334,4.049575000000001,0.16198300000000002,50,38.16,50
50,15.9155,20,1.5,0.11868326792452831,3.027634385829804,0.12110537543319215,53,38.264150943396224,53
50,15.9155,25,1.5,0.08141114909090909,2.0768150278293134,0.08307260111317254,55,40.14545454545455,55
50,15.9155,30,1.5,0.08917267358490567,2.274813101655757,0.09099252406623028,53,40.132075471698116,53
50,15.9155,35,1.5,0.054979276470588236,1.4025325630252101,0.0561013025210084,51,41.666666666666664,51
50,15.9155,40,1.5,0.07507509074074076,1.9151808862433868,0.07660723544973547,54,41.666666666666664,54
50,15.9155,45,1.5,0.06377280759493671,1.6268573366055283,0.06507429346422114,79,42.050632911392405,79
50,15.9155,50,1.5,0.050814559677419366,1.2962897876892696,0.05185159150757078,62,44.70967741935484,62
50,15.9155,55,1.5,0.032071155555555564,0.8181417233560093,0.03272566893424037,54,43.5,54
50,15.9155,60,1.5,0.03667557142857144,0.935601311953353,0.03742405247813412,56,44.92857142857143,56
50,15.9155,65,1.5,0.0163608855072464,0.41736952824608164,0.016694781129843267,69,45.15942028985507,69
50,15.9155,70,1.5,0.019387204166666686,0.49457153486394606,0.019782861394557844,72,46.94444444444444,72
50,15.9155,75,1.5,0.016018420779220794,0.4086331831433876,0.016345327325735504,77,47.12987012987013,77
50,15.9155,80,1.5,0.002304518518518535,0.058788737717309573,0.002351549508692383,54,47.574074074074076,54
50,15.9155,85,1.5,0.0060643438596491425,0.15470264948084547,0.006188105979233819,57,48.824561403508774,57
50,15.9155,90,1.5,0.0014789092592592881,0.037727277021920615,0.0015090910808768247,54,47.74074074074074,54
50,15.9155,95,1.5,0.0010573483870967887,0.026973173140224203,0.0010789269256089682,31,50.903225806451616,31
50,15.9155,99,1.5,2.094764150943396e-17,5.343786099345398e-16,2.1375144397381593e-17,53,50.54716981132076,53
50,15.9155,0,1.75,0.12990825873015877,3.313986192095887,0.13255944768383549,63,38.61904761904762,63
50,15.9155,5,1.75,0.07537524736842105,1.9228379430719655,0.07691351772287862,57,39.228070175438596,57
50,15.9155,10,1.75,0.06368745192307691,1.62467989599686,0.0649871958398744,52,37.61538461538461,52
50,15.9155,15,1.75,0.045035112068965516,1.1488548997185082,0.04595419598874032,58,39.10344827586207,58
50,15.9155,20,1.75,0.061648299999999996,1.5726607142857143,0.06290642857142857,52,39.05769230769231,52
50,15.9155,25,1.75,0.042009462962962964,1.0716699735449735,0.04286679894179894,54,40.333333333333336,54
50,15.9155,30,1.75,0.03450384912280702,0.8802002327246689,0.03520800930898675,57,40.92982456140351,57
50,15.9155,35,1.75,0.07812838448275862,1.9930710327234342,0.07972284130893736,58,40.93103448275862,58
50,15.9155,40,1.75,0.054448952459016396,1.3890038892606225,0.055560155570424895,61,42.08196721311475,61
50,15.9155,45,1.75,0.02617613269230769,0.6677584870486656,0.026710339481946625,52,41.98076923076923,52
50,15.9155,50,1.75,0.03282396727272728,0.8373461038961041,0.033493844155844166,55,43.63636363636363,55
50,15.9155,55,1.75,0.029718587931034504,0.7581272431386353,0.03032508972554541,58,44.98275862068966,58
50,15.9155,60,1.75,0.005190680701754397,0.1324153240243469,0.005296612960973875,57,45.40350877192982,57
50,15.9155,65,1.75,0.008892756862745111,0.22685604241696714,0.009074241696678685,51,45.09803921568628,51
50,15.9155,70,1.75,0.0077374557377049395,0.19738407494145255,0.007895362997658101,61,46.83606557377049,61
50,15.9155,75,1.75,0.012852821818181842,0.3278781076066797,0.013115124304267187,55,47.58181818181818,55
50,15.9155,80,1.75,0.0051279456140351,0.13081493913354847,0.0052325975653419385,57,46.824561403508774,57
50,15.9155,85,1.75,0.0072099677419355055,0.1839277485187629,0.007357109940750516,62,48.87096774193548,62
50,15.9155,90,1.75,0.004348381666666681,0.11092810374149698,0.004437124149659879,60,49.65,60
50,15.9155,95,1.75,1.3061470588235293e-17,3.3320078031212483e-16,1.3328031212484993e-17,51,50.450980392156865,51
50,15.9155,99,1.75,1.947763157894737e-17,4.968783566058002e-16,1.987513426423201e-17,57,51.49122807017544,57
50,15.9155,0,2.0,0.08015580784313724,2.0447910164065624,0.08179164065626249,51,38.411764705882355,51
50,15.9155,5,2.0,0.09210930714285714,2.3497272230320703,0.0939890889212828,56,37.839285714285715,56
50,15.9155,10,2.0,0.0900031111111111,2.295997732426304,0.09183990929705214,54,38.333333333333336,54
50,15.9155,15,2.0,0.05210597222222223,1.329233985260771,0.05316935941043085,54,39.74074074074074,54
50,15.9155,20,2.0,0.036417754098360657,0.9290243392438944,0.03716097356975577,61,39.557377049180324,61
50,15.9155,25,2.0,0.033972588333333345,0.8666476615646261,0.03466590646258505,60,39.583333333333336,60
50,15.9155,30,2.0,0.01972076538461539,0.5030807496075355,0.020123229984301418,52,40.05769230769231,52
50,15.9155,35,2.0,0.013311085964912282,0.33956851951306843,0.013582740780522738,57,41.63157894736842,57
50,15.9155,40,2.0,0.021388758620689667,0.5456315974665732,0.021825263898662926,58,42.0,58
50,15.9155,45,2.0,0.014436470175438601,0.3682773003938419,0.014731092015753676,57,44.01754385964912,57
50,15.9155,50,2.0,0.025314220370370375,0.6457709278155708,0.025830837112622834,54,43.03703703703704,54
50,15.9155,55,2.0,0.0033913981132075474,0.08651525798998845,0.003460610319599538,53,43.45283018867924,53
50,15.9155,60,2.0,0.008013898181818198,0.20443617810760709,0.008177447124304283,55,44.58181818181818,55
50,15.9155,65,2.0,0.0061461952380952485,0.15679069484936858,0.006271627793974744,63,44.77777777777778,63
50,15.9155,70,2.0,0.01082680952380953,0.27619412050534514,0.011047764820213806,63,45.34920634920635,63
50,15.9155,75,2.0,0.0016141576271186554,0.0411774904877208,0.001647099619508832,59,48.20338983050848,59
50,15.9155,80,2.0,0.004391194117647072,0.11202025810324164,0.004480810324129665,51,47.84313725490196,51
50,15.9155,85,2.0,2.5137169811320752e-17,6.412543319214478e-16,2.565017327685791e-17,53,49.075471698113205,53
50,15.9155,90,2.0,0.004781514545454578,0.12197741187384127,0.004879096474953651,55,49.18181818181818,55
50,15.9155,95,2.0,0.0,0.0,0.0,26,50.57692307692308,26
50,15.9155,99,2.0,2.562057692307692e-17,6.535861459968602e-16,2.6143445839874408e-17,26,50.53846153846154,26
50,15.9155,0,2.25,0.05157140833333333,1.3155971513605442,0.05262388605442177,36,38.611111111111114,36
50,15.9155,5,2.25,0.03178850576923077,0.810931269623234,0.03243725078492936,52,39.03846153846154,52
50,15.9155,10,2.25,0.04534762181818182,1.1568270871985158,0.04627308348794063,55,38.127272727272725,55
50,15.9155,15,2.25,0.020549741509433967,0.5242280997304584,0.020969123989218335,53,39.132075471698116,53
50,15.9155,20,2.25,0.005618398214285715,0.14332648505830906,0.005733059402332362,56,39.30357142857143,56
50,15.9155,25,2.25,0.014866848214285714,0.3792563319970846,0.015170253279883382,56,40.142857142857146,56
50,15.9155,30,2.25,0.0047555280701754386,0.12131449158610813,0.004852579663444325,57,39.85964912280702,57
50,15.9155,35,2.25,0.018069188135593224,0.4609486769283986,0.018437947077135943,59,40.88135593220339,59
50,15.9155,40,2.25,0.008322900000000005,0.21231887755102052,0.008492755102040821,50,41.38,50
50,15.9155,45,2.25,0.008394718867924537,0.21415099152868716,0.008566039661147487,53,41.867924528301884,53
50,15.9155,50,2.25,0.007288509090909099,0.185931354359926,0.00743725417439704,55,42.763636363636365,55
50,15.9155,55,2.25,0.006179946153846163,0.1576516875981164,0.006306067503924656,52,43.92307692307692,52
50,15.9155,60,2.25,0.01202438679245284,0.3067445610319602,0.012269782441278408,53,45.075471698113205,53
50,15.9155,65,2.25,0.006948616363636372,0.17726062152133604,0.007090424860853441,55,44.872727272727275,55
50,15.9155,70,2.25,0.008895044642857161,0.2269144041545194,0.009076576166180777,56,46.07142857142857,56
50,15.9155,75,2.25,1.168657894736842e-17,2.981270139634801e-16,1.1925080558539204e-17,57,46.45614035087719,57
50,15.9155,80,2.25,0.006274509803921604,0.160064025610245,0.0064025610244098,51,48.76470588235294,51
50,15.9155,85,2.25,2.1350480769230768e-17,5.446551216640503e-16,2.178620486656201e-17,52,47.55769230769231,52
50,15.9155,90,2.25,8.074363636363636e-18,2.059786641929499e-16,8.239146567717995e-18,55,49.45454545454545,55
50,15.9155,95,2.25,4.1895283018867926e-18,1.0687572198690797e-16,4.275028879476319e-18,53,24.30188679245283,53
50,15.9155,99,2.25,8.540192307692307e-18,2.1786204866562007e-16,8.714481946624803e-18,26,52.07692307692308,26
50,15.9155,0,2.5,0.01968084677419355,0.5020624177090192,0.020082496708360768,62,37.04838709677419,62
50,15.9155,5,2.5,0.005722875000000004,0.14599170918367357,0.005839668367346943,56,39.57142857142857,56
50,15.9155,10,2.5,0.04090934230769232,1.0436056711146,0.041744226844583995,52,38.53846153846154,52
50,15.9155,15,2.5,0.013242596226415094,0.3378213323065075,0.0135128532922603,53,38.9622641509434,53
50,15.9155,20,2.5,0.006652861538461539,0.16971585557299845,0.006788634222919938,52,38.51923076923077,52
50,15.9155,25,2.5,0.019378496078431375,0.4943493897559024,0.019773975590236095,51,40.27450980392157,51
