x,y,radial distance,birth gen,mutation
13.6107,9.73626,16.7346,14.0,0.0
13.4445,9.92936,16.7137,14.0,0.0
12.753,10.5924,16.5782,14.0,0.0
11.3562,11.6742,16.2865,14.0,0.0
13.5425,9.7013,16.6588,14.0,0.0
15.7902,15.1212,21.8628,14.0,0.0
14.6839,11.8423,18.8642,14.0,0.0
18.7715,3.0335,19.015,14.0,0.0
0.0810386,-19.4398,19.44,14.0,0.0
-18.4313,10.8395,21.3825,14.0,0.0
-2.93865,-12.4479,12.7901,14.0,0.0
-15.2988,-3.53104,15.701,14.0,0.0
-13.2769,-3.87657,13.8313,14.0,0.0
-0.187103,17.4714,17.4724,14.0,0.0
0.477624,18.3763,18.3825,14.0,0.0
-3.49839,17.1306,17.4842,14.0,0.0
-19.859,-1.8511,19.9451,14.0,0.0
-18.4221,-1.41037,18.476,14.0,0.0
-19.9382,0.202484,19.9392,14.0,0.0
27.395,1.75447,27.4512,14.0,0.0
28.5931,4.97795,29.0232,14.0,0.0
29.3693,4.70164,29.7432,14.0,0.0
28.7104,5.22201,29.1814,14.0,0.0
24.7131,4.59567,25.1368,14.0,0.0
26.2928,3.09532,26.4743,14.0,0.0
-14.8143,25.5935,29.5717,14.0,0.0
14.5342,12.0747,18.8955,14.0,0.0
-0.460652,-16.9937,16.9999,14.0,0.0
-1.27382,-15.946,15.9968,14.0,0.0
-1.73896,-15.2195,15.3186,14.0,0.0
-1.1634,-18.8672,18.903,14.0,0.0
-1.80751,-16.6435,16.7413,14.0,0.0
1.32995,17.0182,17.0701,14.0,0.0
1.34678,16.7935,16.8474,14.0,0.0
2.35853,17.2101,17.371,14.0,0.0
1.29634,16.3737,16.425,14.0,0.0
0.283834,17.512,17.5143,14.0,0.0
17.331,1.04942,17.3627,14.0,0.0
16.1396,0.714496,16.1554,14.0,0.0
18.3173,-3.11059,18.5795,14.0,0.0
-15.4349,4.06644,15.9615,14.0,0.0
0.157307,16.2502,16.251,14.0,0.0
0.19945,16.9332,16.9344,14.0,0.0
-12.6344,10.1926,16.2332,14.0,0.0
2.76776,16.0581,16.2948,14.0,0.0
-4.40274,14.3899,15.0483,14.0,0.0
-3.29032,14.433,14.8033,14.0,0.0
14.0784,12.1188,18.5759,14.0,0.0
14.9303,11.5938,18.9031,14.0,0.0
15.6169,11.4872,19.3867,14.0,0.0
10.8906,13.3315,17.2144,14.0,0.0
-56.5305,-3.52716,56.6404,14.0,0.0
-54.5046,-1.7541,54.5328,14.0,0.0
-4.72829,-14.835,15.5703,14.0,0.0
-21.6626,-16.257,27.0843,14.0,0.0
-44.8751,25.2489,51.4906,14.0,0.0
-43.9819,25.8742,51.0282,14.0,0.0
-44.5772,25.7404,51.4752,14.0,0.0
-3.92272,23.5406,23.8652,14.0,0.0
-17.1487,24.2029,29.6625,14.0,0.0
14.1794,10.096,17.4065,14.0,0.0
1.87105,-23.8718,23.945,14.0,0.0
-1.50941,24.949,24.9946,14.0,0.0
-1.29315,24.9832,25.0167,14.0,0.0
-11.3528,-8.00797,13.8929,14.0,0.0
-18.8445,15.5215,24.4137,14.0,0.0
11.8902,-9.68339,15.3344,14.0,0.0
-10.3235,-31.203,32.8664,14.0,0.0
15.7996,19.5452,25.1325,14.0,0.0
17.239,17.8117,24.7879,14.0,0.0
10.8644,16.1148,19.4351,14.0,0.0
-15.7904,-6.19941,16.9638,14.0,0.0
3.98558,17.649,18.0934,14.0,0.0
1.70206,17.0609,17.1456,14.0,0.0
2.25047,18.0276,18.1675,14.0,0.0
3.85446,16.4159,16.8624,14.0,0.0
5.68322,17.1936,18.1085,14.0,0.0
-20.9302,9.53806,23.0011,14.0,0.0
12.8916,-9.89972,16.2541,14.0,0.0
13.0849,-9.60559,16.2321,14.0,0.0
-4.94961,-23.2347,23.7561,14.0,0.0
35.5457,-0.225651,35.5464,14.0,0.0
35.6051,-0.968896,35.6183,14.0,0.0
33.3352,0.668376,33.3419,14.0,0.0
-22.9491,4.46692,23.3798,14.0,0.0
-23.6504,4.48607,24.0721,14.0,0.0
-11.8353,15.3511,19.3838,14.0,0.0
0.31288,-18.5864,18.5891,14.0,0.0
0.0901135,-17.947,17.9472,14.0,0.0
-0.453273,-18.1751,18.1807,14.0,0.0
-10.3234,14.9681,18.1828,14.0,0.0
-10.4797,13.8299,17.352,14.0,0.0
-20.8144,-3.88074,21.1731,14.0,0.0
-20.774,-5.31247,21.4426,14.0,0.0
-20.9169,-3.76541,21.2531,14.0,0.0
-19.7523,-1.33346,19.7973,14.0,0.0
-17.7548,1.28486,17.8012,14.0,0.0
-5.3545,19.5289,20.2496,14.0,0.0
-49.7765,-9.86343,50.7443,14.0,0.0
-50.2433,-5.75638,50.572,14.0,0.0
-47.9815,-5.55162,48.3016,14.0,0.0
-49.1504,-7.73823,49.7558,14.0,0.0
-51.6699,-3.97876,51.8228,14.0,0.0
-50.2198,-5.38175,50.5073,14.0,0.0
2.7003,-19.9374,20.1195,14.0,0.0
13.2963,-5.25659,14.2977,14.0,0.0
-5.07197,14.9332,15.771,14.0,0.0
-9.28438,13.2888,16.2108,14.0,0.0
-10.5163,13.3664,17.0074,14.0,0.0
-2.83749,23.2449,23.4175,14.0,0.0
8.05259,-21.3239,22.7937,14.0,0.0
-17.853,9.34718,20.1519,14.0,0.0
18.4729,0.80963,18.4906,14.0,0.0
14.7587,10.3883,18.0482,14.0,0.0
14.6032,10.1581,17.7887,14.0,0.0
20.5412,-3.49837,20.8369,14.0,0.0
23.6617,-3.27608,23.8874,14.0,0.0
23.486,-2.29985,23.5983,14.0,0.0
24.9356,4.29334,25.3025,14.0,0.0
22.8204,0.498172,22.8259,14.0,0.0
22.6071,-0.171157,22.6077,14.0,0.0
23.5509,0.172619,23.5516,14.0,0.0
8.05926,-12.63,14.9823,14.0,0.0
14.831,19.7493,24.698,14.0,0.0
4.27725,-22.0108,22.4226,14.0,0.0
-7.8374,14.9858,16.9115,14.0,0.0
-4.29748,-22.3586,22.7678,14.0,0.0
-11.9175,8.61659,14.7062,14.0,0.0
-12.226,9.22865,15.318,14.0,0.0
1.85989,15.1003,15.2144,14.0,0.0
3.14091,15.1228,15.4455,14.0,0.0
-25.1133,-17.0515,30.3551,14.0,0.0
-13.8438,-3.39495,14.254,14.0,0.0
-10.1074,-20.076,22.4767,14.0,0.0
-49.8371,-3.61738,49.9682,14.0,0.0
-49.933,-3.78418,50.0761,14.0,0.0
-50.0222,-3.58592,50.1505,14.0,0.0
-22.774,-0.151093,22.7745,14.0,0.0
-23.3108,0.140493,23.3112,14.0,0.0
-18.567,11.0997,21.6319,14.0,0.0
-18.7781,11.4068,21.9711,14.0,0.0
20.7658,4.15478,21.1774,14.0,0.0
20.9945,4.94828,21.5697,14.0,0.0
-18.5417,3.79412,18.9259,14.0,0.0
-19.5198,3.42667,19.8183,14.0,0.0
15.0518,-0.875413,15.0772,14.0,0.0
16.1977,-0.824231,16.2186,14.0,0.0
18.0204,-0.0198526,18.0204,14.0,0.0
-2.61628,16.2261,16.4356,14.0,0.0
-0.217164,16.9008,16.9022,14.0,0.0
-2.40633,18.3692,18.5261,14.0,0.0
5.1112,-15.8762,16.6787,14.0,0.0
-2.59107,22.4336,22.5827,14.0,0.0
-16.2648,1.33687,16.3197,14.0,0.0
-14.1441,-4.85071,14.9528,14.0,0.0
-13.9914,-3.74081,14.4828,14.0,0.0
-46.7994,52.2411,70.1379,14.0,0.0
-43.8126,52.5474,68.4162,14.0,0.0
-44.6238,48.5375,65.9331,14.0,0.0
-45.0646,51.067,68.1077,14.0,0.0
-11.5777,-8.18403,14.1782,14.0,0.0
10.6033,-9.47709,14.2213,14.0,0.0
10.0645,-10.3116,14.4092,14.0,0.0
5.51366,-15.6867,16.6275,14.0,0.0
-22.6734,16.0154,27.7593,14.0,0.0
-23.1074,14.7492,27.4134,14.0,0.0
17.5403,-4.40145,18.0841,14.0,0.0
-0.193277,-19.0508,19.0518,14.0,0.0
-16.5666,1.95701,16.6818,14.0,0.0
-35.5902,30.6443,46.9653,14.0,0.0
-34.3639,29.6393,45.3803,14.0,0.0
-32.2695,26.1902,41.5602,14.0,0.0
-2.85965,-14.5671,14.8452,14.0,0.0
-2.65888,-12.6652,12.9413,14.0,0.0
-9.67888,-10.4625,14.2529,14.0,0.0
-19.5194,-3.80088,19.886,14.0,0.0
-20.8734,-1.75276,20.9468,14.0,0.0
-20.1532,-1.90008,20.2425,14.0,0.0
-19.8879,-2.25005,20.0148,14.0,0.0
-51.2596,-5.7751,51.5839,14.0,0.0
-48.1575,-4.15071,48.336,14.0,0.0
-54.5315,-1.75157,54.5596,14.0,0.0
-53.1444,-1.62127,53.1691,14.0,0.0
-13.3781,10.7337,17.1518,14.0,0.0
-13.6698,10.0898,16.9902,14.0,0.0
-12.9824,16.5912,21.0668,14.0,0.0
-12.4779,17.3012,21.3314,14.0,0.0
-4.16036,23.3026,23.671,14.0,0.0
3.34564,13.9951,14.3895,14.0,0.0
-13.7679,-4.33551,14.4344,14.0,0.0
-11.3595,15.1559,18.9404,14.0,0.0
-12.1782,17.1014,20.9944,14.0,0.0
-12.4071,15.9507,20.2079,14.0,0.0
13.1382,-3.47791,13.5908,14.0,0.0
-22.012,-17.1789,27.9221,14.0,0.0
-24.2894,-16.27,29.2351,14.0,0.0
-22.4829,-17.3628,28.4069,14.0,0.0
-23.1581,-15.8265,28.0495,14.0,0.0
-22.0841,-15.9478,27.2404,14.0,0.0
-22.8701,-16.619,28.2707,14.0,0.0
-5.40531,14.5783,15.5481,14.0,0.0
-23.9535,-19.4891,30.8803,14.0,0.0
-24.8353,-20.451,32.172,14.0,0.0
-30.4742,-28.8901,41.9918,14.0,0.0
-23.4233,-19.9045,30.7382,14.0,0.0
-7.75342,17.8397,19.4518,14.0,0.0
23.4689,-2.11805,23.5642,14.0,0.0
21.6957,-1.76546,21.7674,14.0,0.0
25.1751,-3.89411,25.4745,14.0,0.0
12.0715,-9.82255,15.5629,14.0,0.0
-19.1721,11.1891,22.1983,14.0,0.0
-4.71612,13.6843,14.4741,14.0,0.0
18.9231,2.55021,19.0942,14.0,0.0
12.9418,-6.86264,14.6488,14.0,0.0
14.9181,-8.05636,16.9545,14.0,0.0
21.6691,13.6879,25.6302,14.0,0.0
-2.87444,-14.6987,14.9771,14.0,0.0
5.71383,-18.1541,19.0321,14.0,0.0
10.0631,-18.0814,20.6931,14.0,0.0
-3.48608,15.2037,15.5982,14.0,0.0
1.14051,15.5505,15.5922,14.0,0.0
0.544295,15.0991,15.1089,14.0,0.0
-2.94136,23.7063,23.888,14.0,0.0
-2.67778,22.801,22.9577,14.0,0.0
-4.12757,-24.8759,25.216,14.0,0.0
-3.81237,-25.4045,25.689,14.0,0.0
-22.6488,-4.879,23.1683,14.0,0.0
-22.6387,-3.68585,22.9368,14.0,0.0
-18.1271,-0.166103,18.1278,14.0,0.0
19.017,-3.77603,19.3882,14.0,0.0
16.1851,18.2502,24.3932,14.0,0.0
17.1474,18.2067,25.0103,14.0,0.0
-13.9467,17.0009,21.9895,14.0,0.0
0.554553,-25.1698,25.176,14.0,0.0
-1.47031,-25.1733,25.2162,14.0,0.0
-0.504105,-24.8913,24.8964,14.0,0.0
-8.97778,12.6864,15.5417,14.0,0.0
8.56232,-17.2205,19.2317,14.0,0.0
9.75979,-16.0727,18.8039,14.0,0.0
-19.8338,1.71677,19.9079,14.0,0.0
-19.1433,1.03537,19.1713,14.0,0.0
-22.0967,-10.7078,24.5544,14.0,0.0
10.9598,-9.54176,14.5314,14.0,0.0
11.163,-10.2733,15.1708,14.0,0.0
41.058,-43.4995,59.8161,14.0,0.0
-8.32591,-27.3495,28.5887,14.0,0.0
-6.76429,-26.5293,27.3781,14.0,0.0
-4.34883,-21.8294,22.2584,14.0,0.0
-3.95017,-22.6737,23.0152,14.0,0.0
14.1403,13.7209,19.7031,14.0,0.0
7.90188,-11.717,14.1325,14.0,0.0
-10.1482,-14.4571,17.6634,14.0,0.0
-5.51855,-13.8147,14.8762,14.0,0.0
-24.8053,-17.1875,30.178,14.0,0.0
22.6188,-2.1593,22.7216,14.0,0.0
21.6921,-3.24203,21.933,14.0,0.0
23.5294,-2.1159,23.6243,14.0,0.0
22.3219,-2.72516,22.4876,14.0,0.0
22.7575,-1.86854,22.8341,14.0,0.0
-12.7424,16.5194,20.8629,14.0,0.0
-13.4286,17.011,21.6726,14.0,0.0
-13.2494,17.2193,21.7267,14.0,0.0
-20.6196,14.7102,25.329,14.0,0.0
-18.6267,16.481,24.8712,14.0,0.0
-9.38143,-33.8298,35.1065,14.0,0.0
-16.5892,-34.6671,38.4319,14.0,0.0
5.84528,-20.6306,21.4427,14.0,0.0
1.5222,13.7408,13.8249,14.0,0.0
-9.99284,14.9998,18.0237,14.0,0.0
-8.13515,14.2938,16.4467,14.0,0.0
-10.7568,-10.2922,14.8875,14.0,0.0
-2.56522,-18.0233,18.2049,14.0,0.0
-2.54029,-17.5325,17.7156,14.0,0.0
-1.48363,-18.1509,18.2114,14.0,0.0
0.320727,-19.0682,19.0709,14.0,0.0
-1.23817,-17.3988,17.4428,14.0,0.0
-50.9503,-2.42302,51.0079,14.0,0.0
-52.8934,-3.35437,52.9997,14.0,0.0
-50.8987,-3.86492,51.0453,14.0,0.0
-51.0517,-4.18938,51.2233,14.0,0.0
-49.3507,-3.23458,49.4566,14.0,0.0
13.8921,-2.51844,14.1185,14.0,0.0
17.6902,0.491706,17.6971,14.0,0.0
-18.2683,-7.93786,19.9184,14.0,0.0
10.3574,10.7029,14.8939,14.0,0.0
-1.65789,15.8617,15.9481,14.0,0.0
-1.74731,15.8683,15.9642,14.0,0.0
-3.07096,16.917,17.1934,14.0,0.0
-2.37352,17.6181,17.7772,14.0,0.0
-3.04147,17.9824,18.2378,14.0,0.0
-2.85388,16.3112,16.559,14.0,0.0
15.2771,-1.64573,15.3655,14.0,0.0
16.9037,-0.561352,16.9131,14.0,0.0
-18.7052,2.7845,18.9113,14.0,0.0
-17.5693,1.57492,17.6397,14.0,0.0
-17.5542,2.01815,17.6698,14.0,0.0
-17.7417,-4.72963,18.3613,14.0,0.0
-11.1856,-5.60246,12.5102,14.0,0.0
-9.71273,-30.0201,31.5522,14.0,0.0
-5.78745,-31.0359,31.5709,14.0,0.0
1.63496,-23.337,23.3942,14.0,0.0
1.31808,-23.2578,23.2951,14.0,0.0
14.0518,-2.99222,14.3668,14.0,0.0
-14.7679,4.58638,15.4636,14.0,0.0
-15.224,5.16117,16.075,14.0,0.0
-14.8591,3.78426,15.3334,14.0,0.0
-15.2363,3.20332,15.5694,14.0,0.0
-15.7221,4.45032,16.3398,14.0,0.0
-13.1509,7.00359,14.8995,14.0,0.0
1.16158,18.5054,18.5418,14.0,0.0
-0.459252,19.1446,19.1501,14.0,0.0
-1.54936,18.0952,18.1614,14.0,0.0
-14.6511,-3.30656,15.0196,14.0,0.0
-19.0101,-1.75233,19.0907,14.0,0.0
-52.8946,-1.79991,52.9253,14.0,0.0
-55.5077,-1.25768,55.5219,14.0,0.0
-54.5047,-1.9263,54.5387,14.0,0.0
2.35485,13.0826,13.2928,14.0,0.0
-14.6213,18.161,23.3154,14.0,0.0
-13.3128,16.2616,21.0159,14.0,0.0
-12.7952,12.0266,17.5601,14.0,0.0
17.4648,-20.4775,26.9137,14.0,0.0
-34.8443,7.1904,35.5785,14.0,0.0
-5.40409,-15.5852,16.4956,14.0,0.0
-4.90511,-15.3661,16.13,14.0,0.0
16.6092,0.780297,16.6275,14.0,0.0
-0.277799,14.9691,14.9717,14.0,0.0
-0.0759482,13.8312,13.8314,14.0,0.0
-11.0673,15.9665,19.4272,14.0,0.0
7.6058,13.7912,15.7495,14.0,0.0
-53.0828,-13.8852,54.8688,14.0,0.0
-15.1622,-4.61609,15.8493,14.0,0.0
-15.8135,-2.27473,15.9763,14.0,0.0
-16.0382,-2.37323,16.2128,14.0,0.0
-10.8164,-30.7268,32.575,14.0,0.0
-10.215,-31.9426,33.5362,14.0,0.0
11.8033,-13.5771,17.9904,14.0,0.0
13.1268,-11.4929,17.447,14.0,0.0
16.1682,20.067,25.77,14.0,0.0
16.7349,20.1215,26.1712,14.0,0.0
-12.1703,-6.64283,13.8652,14.0,0.0
0.535837,15.832,15.841,14.0,0.0
-10.8468,12.4646,16.5232,14.0,0.0
-10.6535,13.9517,17.5541,14.0,0.0
-10.768,13.1204,16.9733,14.0,0.0
-21.3726,12.4875,24.7533,14.0,0.0
49.7422,-40.1064,63.8969,14.0,0.0
11.4488,10.6731,15.6522,14.0,0.0
-17.5782,-2.56491,17.7644,14.0,0.0
-18.9395,2.70388,19.1315,14.0,0.0
-18.6102,3.11216,18.8687,14.0,0.0
-10.9886,8.92522,14.1566,14.0,0.0
-21.7095,-18.1842,28.319,14.0,0.0
14.013,-1.75074,14.122,14.0,0.0
0.498484,14.7306,14.739,14.0,0.0
-1.03054,13.8869,13.925,14.0,0.0
-2.92987,14.0602,14.3622,14.0,0.0
-1.00411,13.502,13.5393,14.0,0.0
13.3412,-5.38877,14.3885,14.0,0.0
13.7874,-5.07575,14.6921,14.0,0.0
13.2874,-5.16398,14.2555,14.0,0.0
12.9388,-5.46204,14.0444,14.0,0.0
-4.82589,-24.8549,25.319,14.0,0.0
21.1227,8.88643,22.9159,14.0,0.0
20.7404,5.11159,21.361,14.0,0.0
-18.9705,1.28539,19.014,14.0,0.0
-19.9763,-0.062519,19.9764,14.0,0.0
-18.889,2.05249,19.0002,14.0,0.0
-19.7641,1.47243,19.8189,14.0,0.0
-18.7608,2.36621,18.9094,14.0,0.0
-17.8438,1.75855,17.9303,14.0,0.0
-17.6507,-0.420104,17.6557,14.0,0.0
-17.5559,0.505476,17.5631,14.0,0.0
-18.8991,1.17825,18.9358,14.0,0.0
10.2104,-11.7741,15.5847,14.0,0.0
10.1924,-11.9883,15.7355,14.0,0.0
10.5261,-10.2509,14.6928,14.0,0.0
10.5582,-12.7942,16.5882,14.0,0.0
-13.218,5.98295,14.509,14.0,0.0
7.4055,-17.1794,18.7076,14.0,0.0
-36.6744,25.2873,44.5473,14.0,0.0
-15.8974,4.78524,16.602,14.0,0.0
-15.6253,4.69049,16.3141,14.0,0.0
-15.1938,5.04681,16.0101,14.0,0.0
-1.518,-25.0602,25.1061,14.0,0.0
14.6855,-0.805913,14.7076,14.0,0.0
-10.8712,12.5804,16.6268,14.0,0.0
-9.6861,15.6318,18.3895,14.0,0.0
-8.51977,13.9091,16.311,14.0,0.0
-10.3252,13.0785,16.6631,14.0,0.0
-13.8539,6.41146,15.2656,14.0,0.0
-13.5465,6.74403,15.1324,14.0,0.0
-14.9684,5.95508,16.1095,14.0,0.0
-18.3088,-11.7893,21.7761,14.0,0.0
12.2176,10.6893,16.2336,14.0,0.0
-49.8215,-6.44675,50.2369,14.0,0.0
-33.0432,7.3779,33.8569,14.0,0.0
-32.281,9.08499,33.5351,14.0,0.0
-32.433,8.50374,33.5293,14.0,0.0
-32.3603,8.5115,33.461,14.0,0.0
2.43352,13.1187,13.3425,14.0,0.0
18.6702,2.16823,18.7957,14.0,0.0
-8.10654,16.9095,18.7522,14.0,0.0
-8.63447,14.6657,17.0187,14.0,0.0
-8.07752,14.2628,16.3913,14.0,0.0
-3.62778,23.5018,23.7802,14.0,0.0
-8.34756,15.296,17.4255,14.0,0.0
-8.29198,-26.5046,27.7714,14.0,0.0
-7.5613,-27.17,28.2026,14.0,0.0
9.16168,-23.4584,25.184,14.0,0.0
-11.7189,-6.91617,13.6075,14.0,0.0
-15.4263,4.20602,15.9894,14.0,0.0
17.2415,0.400416,17.2461,14.0,0.0
17.4588,1.34923,17.5109,14.0,0.0
-15.3117,10.5733,18.6076,14.0,0.0
-12.8917,10.9781,16.9326,14.0,0.0
-14.377,-12.0229,18.7416,14.0,0.0
-15.1874,-13.1148,20.0663,14.0,0.0
-14.4508,-12.2448,18.9409,14.0,0.0
-13.9375,-11.7037,18.1998,14.0,0.0
6.83472,18.9944,20.1867,14.0,0.0
-21.4568,-18.4023,28.2673,14.0,0.0
-22.0331,-17.6849,28.2527,14.0,0.0
-23.9896,-17.2828,29.5668,14.0,0.0
-25.5232,-17.5967,31.0013,14.0,0.0
-19.3461,-1.20527,19.3836,14.0,0.0
-19.5035,-0.545527,19.5111,14.0,0.0
24.6972,-5.29758,25.259,14.0,0.0
-13.1465,10.6012,16.8883,14.0,0.0
-11.4158,-33.3873,35.285,14.0,0.0
6.25167,-20.7489,21.6703,14.0,0.0
13.6987,-23.8798,27.5299,14.0,0.0
14.8547,-23.7486,28.0118,14.0,0.0
3.22449,13.3456,13.7296,14.0,0.0
1.06977,14.3007,14.3407,14.0,0.0
-10.6838,-9.01015,13.9759,14.0,0.0
-11.5177,-8.45791,14.2897,14.0,0.0
0.559671,22.7134,22.7203,14.0,0.0
4.06801,18.6141,19.0535,14.0,0.0
2.0739,19.422,19.5324,14.0,0.0
15.3015,11.7828,19.3124,14.0,0.0
15.3245,11.5041,19.1621,14.0,0.0
11.0803,-9.6731,14.7086,14.0,0.0
-4.8155,-12.453,13.3516,14.0,0.0
-27.1863,-17.008,32.0682,14.0,0.0
4.31052,15.1408,15.7424,14.0,0.0
5.37716,13.8474,14.8548,14.0,0.0
5.22304,14.2868,15.2116,14.0,0.0
4.86271,14.5496,15.3407,14.0,0.0
3.68915,14.4233,14.8876,14.0,0.0
-18.0955,-2.34314,18.2465,14.0,0.0
-7.21862,15.5543,17.1477,14.0,0.0
10.855,-9.8352,14.6479,14.0,0.0
-18.7209,10.6313,21.529,14.0,0.0
-18.9491,10.9736,21.8972,14.0,0.0
-18.7935,10.1952,21.3808,14.0,0.0
-3.62269,-28.1805,28.4124,14.0,0.0
-14.7375,7.31218,16.4518,14.0,0.0
6.90998,-12.4935,14.2771,14.0,0.0
-7.37308,14.9927,16.7076,14.0,0.0
-6.95149,15.1263,16.6472,14.0,0.0
-5.58823,14.2651,15.3206,14.0,0.0
-6.63067,-14.9598,16.3634,14.0,0.0
-8.5102,-14.5825,16.8841,14.0,0.0
-2.36405,25.6071,25.716,14.0,0.0
19.7841,0.698147,19.7964,14.0,0.0
20.4717,0.602516,20.4805,14.0,0.0
-3.69207,-14.4665,14.9302,14.0,0.0
-18.2683,0.0592027,18.2684,14.0,0.0
-18.4632,-1.94265,18.5651,14.0,0.0
11.9391,-7.69833,14.2058,14.0,0.0
-9.06225,-30.3782,31.7011,14.0,0.0
-9.16693,-30.6186,31.9614,14.0,0.0
-8.23819,-33.8259,34.8146,14.0,0.0
-36.4941,31.5348,48.2314,14.0,0.0
-36.1598,31.8149,48.1635,14.0,0.0
19.6947,8.26301,21.3579,14.0,0.0
-19.0308,11.0536,22.008,14.0,0.0
16.2292,-0.0930158,16.2295,14.0,0.0
-0.16692,19.2118,19.2125,14.0,0.0
-0.155617,19.6029,19.6035,14.0,0.0
0.587632,18.9686,18.9777,14.0,0.0
-20.6844,-2.11336,20.792,14.0,0.0
-21.3086,-1.56355,21.3659,14.0,0.0
-20.4188,-2.74881,20.603,14.0,0.0
-20.4696,-4.86163,21.039,14.0,0.0
-11.7432,13.9667,18.2475,14.0,0.0
-10.5992,14.245,17.7556,14.0,0.0
-9.73764,15.4889,18.2955,14.0,0.0
-54.6283,-1.08928,54.6391,14.0,0.0
-56.4935,-2.08226,56.5318,14.0,0.0
-57.0809,-4.06933,57.2258,14.0,0.0
-55.3464,-2.80675,55.4175,14.0,0.0
-56.9343,-0.365912,56.9355,14.0,0.0
-20.3217,6.6541,21.3833,14.0,0.0
-1.82016,-16.973,17.0704,14.0,0.0
0.0481657,-16.7455,16.7455,14.0,0.0
1.07676,-18.1626,18.1945,14.0,0.0
-12.0216,-7.00753,13.9149,14.0,0.0
-13.7717,18.7244,23.2436,14.0,0.0
-13.7782,19.0383,23.501,14.0,0.0
-13.3472,18.8409,23.0895,14.0,0.0
14.3937,-0.836758,14.418,14.0,0.0
9.39746,-11.955,15.2064,14.0,0.0
10.0247,-11.2358,15.0578,14.0,0.0
9.76679,-12.0366,15.5007,14.0,0.0
8.85995,14.497,16.99,14.0,0.0
7.37,-19.2097,20.575,14.0,0.0
-12.6141,7.1322,14.4908,14.0,0.0
-12.6517,8.43995,15.2085,14.0,0.0
-13.1716,17.459,21.8702,14.0,0.0
-13.5181,17.6259,22.2129,14.0,0.0
-4.09567,22.0026,22.3805,14.0,0.0
-3.4675,21.783,22.0573,14.0,0.0
-34.8756,29.4285,45.6327,14.0,0.0
-35.3622,29.808,46.2493,14.0,0.0
-41.5258,-37.7938,56.1494,14.0,0.0
-41.8121,-38.1504,56.6013,14.0,0.0
1.21127,24.4431,24.4731,14.0,0.0
-1.90472,24.4436,24.5177,14.0,0.0
-1.37842,21.9226,21.9659,14.0,0.0
-3.88143,26.2168,26.5026,14.0,0.0
-4.31428,24.6297,25.0047,14.0,0.0
-3.90332,25.0478,25.3501,14.0,0.0
-3.6668,25.1273,25.3935,14.0,0.0
-1.96267,24.4091,24.4878,14.0,0.0
-1.55632,25.7433,25.7903,14.0,0.0
-1.36177,24.0639,24.1024,14.0,0.0
-1.904,24.5085,24.5823,14.0,0.0
-0.485092,23.6595,23.6645,14.0,0.0
-10.2522,-30.3432,32.0284,14.0,0.0
2.88478,-19.2791,19.4937,14.0,0.0
2.67663,-18.7516,18.9416,14.0,0.0
1.06369,-19.3306,19.3598,14.0,0.0
0.561715,-20.1354,20.1432,14.0,0.0
-9.83213,-15.8413,18.6445,14.0,0.0
-9.73338,-13.2751,16.4611,14.0,0.0
-3.64385,-22.2096,22.5065,14.0,0.0
-1.71639,-20.641,20.7123,14.0,0.0
12.5117,-7.79475,14.7411,14.0,0.0
13.8633,-10.8093,17.5793,14.0,0.0
13.8142,-9.42255,16.7218,14.0,0.0
13.0467,-9.78323,16.3073,14.0,0.0
12.8922,-10.014,16.3245,14.0,0.0
17.7842,-7.48411,19.2948,14.0,0.0
15.9069,-10.4025,19.0064,14.0,0.0
4.84842,16.9528,17.6325,14.0,0.0
4.78688,17.4551,18.0996,14.0,0.0
5.67863,17.5884,18.4824,14.0,0.0
-4.13155,-13.791,14.3966,14.0,0.0
-2.81386,-12.5545,12.8659,14.0,0.0
-4.49294,-12.2957,13.0908,14.0,0.0
13.7046,-11.0162,17.5833,14.0,0.0
13.8552,-9.36617,16.724,14.0,0.0
-10.8107,12.7292,16.7004,14.0,0.0
-10.4178,12.9126,16.5911,14.0,0.0
-0.894404,15.2419,15.2681,14.0,0.0
14.7024,-0.774422,14.7228,14.0,0.0
5.69515,-17.7705,18.6608,14.0,0.0
-3.69023,18.0166,18.3906,14.0,0.0
-3.52415,25.8207,26.0601,14.0,0.0
-3.98875,24.9063,25.2236,14.0,0.0
-18.042,-4.62177,18.6246,14.0,0.0
-9.82281,-10.9678,14.7234,14.0,0.0
-11.0803,-11.9492,16.2959,14.0,0.0
-4.58311,-26.9488,27.3358,14.0,0.0
-5.49672,-25.8106,26.3894,14.0,0.0
-1.20848,-17.4855,17.5272,14.0,0.0
-1.91816,-19.5809,19.6747,14.0,0.0
-1.31796,-20.3365,20.3792,14.0,0.0
-22.9626,-7.00901,24.0085,14.0,0.0
-23.2624,-6.27263,24.0933,14.0,0.0
21.3599,8.56844,23.0144,14.0,0.0
21.6526,9.18475,23.52,14.0,0.0
21.993,9.08894,23.7971,14.0,0.0
21.8212,8.48707,23.4135,14.0,0.0
20.7885,8.8197,22.582,14.0,0.0
19.7247,8.78849,21.594,14.0,0.0
21.4438,9.22658,23.3445,14.0,0.0
23.2813,6.94171,24.2941,14.0,0.0
20.956,-0.458128,20.961,14.0,0.0
23.527,7.19384,24.6023,14.0,0.0
14.1469,9.93246,17.2855,14.0,0.0
-6.84299,-31.5581,32.2915,14.0,0.0
21.3144,15.2085,26.1841,14.0,0.0
