x,y,radial distance,birth gen,mutation
-9.31451,-30.2431,31.645,30.0,0.0
1.6484,-25.8663,25.9188,30.0,0.0
1.92777,-26.4272,26.4974,30.0,0.0
-60.4353,-89.1043,107.666,30.0,0.0
8.41474,0.274789,8.41922,31.0,0.0
-2.70711,-8.13375,8.57241,31.0,0.0
-58.3902,-194.248,202.834,31.0,0.0
8.19045,-31.0138,32.077,31.0,0.0
-14.3679,-8.34263,16.6143,31.0,0.0
17.1297,-8.49842,19.122,31.0,0.0
-29.4762,-50.0437,58.0794,31.0,0.0
73.9985,53.1339,91.0988,31.0,0.0
11.6741,-16.0151,19.8183,31.0,0.0
41.2777,19.7701,45.768,31.0,0.0
27.6741,16.5907,32.2662,31.0,0.0
-21.6284,4.5841,22.1089,31.0,0.0
-1.26793,-32.0129,32.038,31.0,0.0
-9.3227,-17.8222,20.1133,31.0,0.0
-0.0130082,-44.6035,44.6035,31.0,0.0
-4.7978,-34.0438,34.3802,31.0,0.0
-4.10051,-42.328,42.5261,31.0,0.0
-26.9141,-55.2574,61.4634,31.0,0.0
-12.396,18.5449,22.3064,31.0,0.0
44.5488,-19.3616,48.5743,31.0,0.0
27.7599,16.0666,32.0741,31.0,0.0
26.5405,-23.5154,35.4594,31.0,0.0
19.1098,4.71068,19.6818,31.0,0.0
33.0427,-8.91203,34.2234,31.0,0.0
-24.4085,-50.5414,56.1267,31.0,0.0
1.49228,91.176,91.1882,31.0,0.0
-22.0322,21.2205,30.5896,31.0,0.0
-22.3254,21.8095,31.2103,31.0,0.0
-21.3551,22.7974,31.2372,31.0,0.0
-21.9321,21.315,30.5834,31.0,0.0
-13.3937,-50.8423,52.5769,31.0,0.0
-0.749806,-18.0447,18.0603,31.0,0.0
-22.5855,22.8491,32.1276,31.0,0.0
43.3047,-10.8192,44.6357,31.0,0.0
-1.0126,-16.7993,16.8298,31.0,0.0
9.95201,29.3305,30.9729,31.0,0.0
23.0178,16.2252,28.1616,31.0,0.0
37.5169,15.741,40.6854,31.0,0.0
-28.158,0.345166,28.1601,31.0,0.0
2.04054,-24.4111,24.4962,31.0,0.0
-8.42886,-20.8615,22.5,31.0,0.0
35.1687,-16.815,38.9818,31.0,0.0
39.7412,-1.51708,39.7702,31.0,0.0
-25.2097,-48.5487,54.7038,31.0,0.0
33.0927,7.36048,33.9014,31.0,0.0
18.545,-14.3238,23.4326,31.0,0.0
37.5007,17.4208,41.3496,31.0,0.0
4.33644,-20.7872,21.2347,31.0,0.0
33.4878,-18.0623,38.0484,31.0,0.0
9.40537,-25.6885,27.3561,31.0,0.0
-0.815738,-16.5191,16.5392,31.0,0.0
19.0528,14.2272,23.7786,31.0,0.0
-32.4443,-1.22359,32.4674,31.0,0.0
-8.98246,-35.8797,36.987,31.0,0.0
-87.8876,85.5035,122.618,31.0,0.0
2.50028,-28.1471,28.2579,31.0,0.0
25.6604,13.6635,29.0714,31.0,0.0
64.3774,37.833,74.6712,31.0,0.0
-16.8803,-31.2817,35.5456,31.0,0.0
74.7057,51.8536,90.9381,31.0,0.0
-23.014,-21.9,31.7687,31.0,0.0
-1.85915,-43.6322,43.6718,31.0,0.0
36.7612,16.547,40.3136,31.0,0.0
37.6703,22.864,44.066,31.0,0.0
-35.7679,-12.3665,37.8454,31.0,0.0
76.5273,36.3582,84.7251,31.0,0.0
11.3178,26.3138,28.6445,31.0,0.0
-34.2752,5.82077,34.766,31.0,0.0
-24.4652,4.00768,24.7913,31.0,0.0
-12.4052,-51.5538,53.0253,31.0,0.0
20.6913,-26.0894,33.2985,31.0,0.0
-1.32678,-31.9982,32.0257,31.0,0.0
5.84846,-44.338,44.722,31.0,0.0
-4.58486,-46.1823,46.4093,31.0,0.0
-3.9416,-45.5167,45.6871,31.0,0.0
-3.01551,-45.9029,46.0018,31.0,0.0
-7.52982,-45.6377,46.2547,31.0,0.0
0.0943192,28.3641,28.3642,31.0,0.0
-5.61499,23.59,24.2491,31.0,0.0
40.007,26.1618,47.8017,31.0,0.0
-10.5196,19.0614,21.7715,31.0,0.0
-39.4672,-1.11076,39.4828,31.0,0.0
-11.9631,-52.6962,54.0371,31.0,0.0
3.85511,28.7921,29.0491,31.0,0.0
4.48763,-46.3094,46.5264,31.0,0.0
3.41094,-46.0382,46.1644,31.0,0.0
-27.4134,15.3842,31.4351,31.0,0.0
-26.9826,-56.8194,62.9008,31.0,0.0
-25.2373,-57.307,62.618,31.0,0.0
-35.7303,11.4766,37.5282,31.0,0.0
-8.56087,-33.682,34.7529,31.0,0.0
10.254,23.186,25.3522,31.0,0.0
16.9259,-26.3825,31.3452,31.0,0.0
75.0643,50.4157,90.4235,31.0,0.0
73.9465,50.7288,89.6744,31.0,0.0
81.5663,43.1684,92.2853,31.0,0.0
73.4157,48.5555,88.0199,31.0,0.0
-25.4721,-55.8811,61.4127,31.0,0.0
0.127021,-23.3509,23.3512,31.0,0.0
-2.54027,-21.3484,21.499,31.0,0.0
19.2388,13.4337,23.4648,31.0,0.0
17.8512,-25.0845,30.788,31.0,0.0
9.42279,24.7647,26.4968,31.0,0.0
-13.9336,-56.6539,58.3421,31.0,0.0
4.19294,-22.3045,22.6952,31.0,0.0
70.3443,44.8549,83.4284,31.0,0.0
12.6347,20.4974,24.0786,31.0,0.0
-12.9168,25.3432,28.4451,31.0,0.0
69.0568,56.8725,89.4613,31.0,0.0
-17.0083,24.9888,30.2279,31.0,0.0
31.3668,36.6956,48.2746,31.0,0.0
37.5152,23.1601,44.0883,31.0,0.0
-39.0494,-56.3427,68.5518,31.0,0.0
-27.7726,-55.6994,62.2394,31.0,0.0
18.7049,23.3012,29.8801,31.0,0.0
-19.9459,31.001,36.8633,31.0,0.0
-31.8913,12.6846,34.3213,31.0,0.0
-30.5322,13.2816,33.2959,31.0,0.0
-27.9066,10.8004,29.9237,31.0,0.0
-8.32928,-44.1183,44.8977,31.0,0.0
-7.77975,-43.2389,43.9333,31.0,0.0
-13.9273,-54.9779,56.7146,31.0,0.0
-14.5883,-56.1763,58.0396,31.0,0.0
-15.3579,-58.8319,60.8034,31.0,0.0
35.7794,16.1032,39.2362,31.0,0.0
49.8086,0.626392,49.8126,31.0,0.0
49.568,-1.28644,49.5847,31.0,0.0
-25.7298,-47.6396,54.1438,31.0,0.0
32.7909,21.9531,39.4612,31.0,0.0
-28.5536,2.86622,28.6971,31.0,0.0
-28.5757,6.44872,29.2943,31.0,0.0
-26.5278,4.13933,26.8488,31.0,0.0
9.77935,28.0942,29.7476,31.0,0.0
9.61202,29.8908,31.3983,31.0,0.0
7.93238,33.7881,34.7067,31.0,0.0
74.9396,38.0189,84.032,31.0,0.0
-6.94542,23.9687,24.9547,31.0,0.0
-18.2427,-44.2896,47.8995,31.0,0.0
69.4942,44.3856,82.4593,31.0,0.0
-21.5829,4.50103,22.0472,31.0,0.0
-26.0098,-60.0021,65.397,31.0,0.0
-26.241,-58.9911,64.5643,31.0,0.0
10.5621,21.6063,24.0497,31.0,0.0
36.2118,7.77272,37.0366,31.0,0.0
-28.4786,-4.59763,28.8474,31.0,0.0
-33.1073,-7.77527,34.0081,31.0,0.0
7.93282,21.178,22.615,31.0,0.0
-16.3245,-45.633,48.465,31.0,0.0
40.6538,-19.4562,45.0697,31.0,0.0
19.5704,-9.23808,21.6413,31.0,0.0
65.7165,54.0908,85.1144,31.0,0.0
19.5571,22.5072,29.817,31.0,0.0
-4.27039,-44.8566,45.0594,31.0,0.0
19.7704,-31.4884,37.1805,31.0,0.0
27.6595,19.5229,33.8555,31.0,0.0
18.9101,20.8078,28.1168,31.0,0.0
30.4921,-17.6718,35.2429,31.0,0.0
-20.4849,12.22,23.8529,31.0,0.0
-19.8167,15.0855,24.9053,31.0,0.0
70.4506,55.1089,89.4443,31.0,0.0
81.2418,58.6318,100.189,31.0,0.0
80.3597,59.402,99.9314,31.0,0.0
-44.3418,-9.27793,45.302,31.0,0.0
-23.3414,9.85022,25.3347,31.0,0.0
31.0929,10.2646,32.7434,31.0,0.0
21.9299,-24.8433,33.1377,31.0,0.0
3.83176,28.997,29.2491,31.0,0.0
-22.2188,20.2674,30.0739,31.0,0.0
-21.86,20.3517,29.8672,31.0,0.0
-69.9717,-40.7715,80.9836,31.0,0.0
-70.1507,-41.1427,81.3255,31.0,0.0
-20.5169,-31.3846,37.4958,31.0,0.0
36.6922,-9.25825,37.8422,31.0,0.0
12.2922,23.4651,26.4898,31.0,0.0
28.7409,-14.5578,32.2175,31.0,0.0
-16.0587,-36.1921,39.5949,31.0,0.0
-10.1349,-38.0374,39.3645,31.0,0.0
63.7828,54.7393,84.0514,31.0,0.0
64.3551,53.9262,83.962,31.0,0.0
-20.397,-21.783,29.8419,31.0,0.0
10.1312,22.1318,24.3405,31.0,0.0
-4.0352,-24.6625,24.9904,31.0,0.0
1.40122,-22.4293,22.473,31.0,0.0
-22.2683,4.67981,22.7547,31.0,0.0
4.81555,-40.5652,40.85,31.0,0.0
-12.667,27.1662,29.9742,31.0,0.0
-11.8236,27.9359,30.335,31.0,0.0
82.4413,58.3623,101.009,31.0,0.0
9.93087,32.553,34.0341,31.0,0.0
9.77209,28.2066,29.8514,31.0,0.0
-23.3082,-4.42494,23.7245,31.0,0.0
4.72849,-42.1002,42.3649,31.0,0.0
-0.454958,27.8626,27.8663,31.0,0.0
-13.8507,30.6413,33.6264,31.0,0.0
-9.39533,30.1451,31.5753,31.0,0.0
-13.6127,-50.4352,52.24,31.0,0.0
39.6734,25.1972,46.9987,31.0,0.0
36.6166,28.7083,46.5289,31.0,0.0
38.021,26.7293,46.4763,31.0,0.0
-29.6908,10.5432,31.5072,31.0,0.0
34.2459,13.6381,36.8616,31.0,0.0
41.1753,2.7548,41.2673,31.0,0.0
-30.2256,-42.394,52.0657,31.0,0.0
-31.0216,-43.2158,53.1972,31.0,0.0
-5.69969,27.3823,27.9692,31.0,0.0
-37.9732,13.5951,40.3335,31.0,0.0
72.3789,35.5159,80.6231,31.0,0.0
69.6023,36.4077,78.5493,31.0,0.0
-25.4742,8.56021,26.874,31.0,0.0
3.41118,-36.3364,36.4962,31.0,0.0
-26.4802,8.76557,27.8933,31.0,0.0
-27.0395,8.11251,28.2302,31.0,0.0
-9.52849,26.7921,28.436,31.0,0.0
-31.9069,-2.01496,31.9705,31.0,0.0
28.5338,-18.8332,34.1887,31.0,0.0
24.2584,-16.7024,29.4523,31.0,0.0
76.5596,50.8545,91.9106,31.0,0.0
23.1989,23.4945,33.0179,31.0,0.0
22.2123,23.3669,32.2397,31.0,0.0
38.8916,42.065,57.2889,31.0,0.0
-23.3825,20.4381,31.0557,31.0,0.0
-26.5184,20.7513,33.6726,31.0,0.0
-18.0055,18.8277,26.0515,31.0,0.0
67.0825,49.8674,83.5872,31.0,0.0
35.9709,-16.1569,39.4329,31.0,0.0
15.3232,-31.5097,35.038,31.0,0.0
42.1809,-15.0957,44.8008,31.0,0.0
40.8765,-15.0944,43.5744,31.0,0.0
-17.0978,25.6601,30.8347,31.0,0.0
18.4096,28.6493,34.0543,31.0,0.0
17.0402,28.4864,33.194,31.0,0.0
-19.4896,-23.8358,30.7894,31.0,0.0
71.4671,47.2581,85.6789,31.0,0.0
-30.5581,12.6834,33.0857,31.0,0.0
-29.3013,14.6275,32.7494,31.0,0.0
-5.89678,-46.9865,47.3551,31.0,0.0
3.21672,22.4898,22.7187,31.0,0.0
43.098,-1.46142,43.1228,31.0,0.0
-38.213,-11.0167,39.7693,31.0,0.0
-39.5898,-10.1074,40.8597,31.0,0.0
-26.693,-48.409,55.2806,31.0,0.0
-27.3056,-44.897,52.5485,31.0,0.0
-21.858,-41.6256,47.0156,31.0,0.0
42.8724,23.4498,48.8665,31.0,0.0
38.247,25.5198,45.9792,31.0,0.0
30.7897,25.4025,39.9161,31.0,0.0
34.1282,26.8755,43.44,31.0,0.0
26.7663,-13.5306,29.9919,31.0,0.0
-7.52991,-33.2127,34.0556,31.0,0.0
-31.4811,9.03159,32.751,31.0,0.0
-31.3504,8.94438,32.6014,31.0,0.0
-30.399,8.72684,31.6269,31.0,0.0
30.3826,39.9814,50.2156,31.0,0.0
62.6426,38.3181,73.4328,31.0,0.0
39.0838,23.2894,45.4966,31.0,0.0
39.8377,22.5901,45.7969,31.0,0.0
32.6075,15.2396,35.993,31.0,0.0
-18.8722,-37.0143,41.5477,31.0,0.0
-24.3974,-56.3067,61.3651,31.0,0.0
-4.91484,-26.4559,26.9085,31.0,0.0
73.3969,35.6151,81.5815,31.0,0.0
64.5372,45.3496,78.8773,31.0,0.0
-90.6304,83.5809,123.287,31.0,0.0
-87.1775,84.5689,121.457,31.0,0.0
31.7436,13.9494,34.6733,31.0,0.0
-26.3022,0.934241,26.3188,31.0,0.0
-0.280208,24.9982,24.9998,31.0,0.0
39.4699,14.1725,41.9372,31.0,0.0
39.4331,14.2076,41.9145,31.0,0.0
-24.609,-46.8183,52.8919,31.0,0.0
-24.2121,-45.009,51.1081,31.0,0.0
-36.4842,-7.83897,37.3168,31.0,0.0
-6.6603,-27.2583,28.0602,31.0,0.0
-60.4341,16.1723,62.5606,31.0,0.0
-9.36317,-23.2932,25.1046,31.0,0.0
-8.83379,-22.8448,24.4933,31.0,0.0
-9.61602,-23.724,25.5987,31.0,0.0
3.25566,31.0101,31.1806,31.0,0.0
39.676,-2.5923,39.7606,31.0,0.0
-18.1821,-57.1207,59.9447,31.0,0.0
-17.7973,-58.5724,61.2166,31.0,0.0
-89.7265,85.0257,123.613,31.0,0.0
63.0164,34.6704,71.9243,31.0,0.0
63.041,34.5135,71.8704,31.0,0.0
70.1573,56.2865,89.9457,31.0,0.0
42.2566,-12.3904,44.0357,31.0,0.0
-15.9852,22.9996,28.0091,31.0,0.0
66.8466,52.4227,84.9506,31.0,0.0
66.8299,52.4407,84.9486,31.0,0.0
69.1193,46.4655,83.2858,31.0,0.0
-7.39079,-34.3587,35.1446,31.0,0.0
40.5153,19.4048,44.9226,31.0,0.0
-22.9439,-22.5783,32.1901,31.0,0.0
23.9081,22.6421,32.9281,31.0,0.0
33.2046,-18.3853,37.9548,31.0,0.0
-36.6929,-12.9529,38.912,31.0,0.0
10.2661,23.8591,25.974,31.0,0.0
45.0276,-8.20895,45.7698,31.0,0.0
48.3532,-9.04438,49.1918,31.0,0.0
-6.42714,-22.7339,23.625,31.0,0.0
7.13686,-41.4163,42.0267,31.0,0.0
7.10175,-34.15,34.8806,31.0,0.0
-9.1657,23.1313,24.8811,31.0,0.0
-3.0929,28.3052,28.4736,31.0,0.0
-2.70663,28.4172,28.5458,31.0,0.0
18.1828,22.8967,29.2382,31.0,0.0
-24.3426,-19.0231,30.894,31.0,0.0
-35.6929,-4.11102,35.9288,31.0,0.0
-35.8463,-2.76949,35.9532,31.0,0.0
-2.82003,-43.621,43.7121,31.0,0.0
0.356475,-27.1949,27.1972,31.0,0.0
-15.6886,-20.4972,25.8122,31.0,0.0
43.0384,-16.8492,46.219,31.0,0.0
-8.20831,27.0303,28.2491,31.0,0.0
-39.0556,4.83531,39.3538,31.0,0.0
-38.747,4.62728,39.0223,31.0,0.0
25.764,-33.0783,41.928,31.0,0.0
2.01793,-48.3312,48.3733,31.0,0.0
4.7374,-44.2518,44.5046,31.0,0.0
6.87675,-41.1486,41.7193,31.0,0.0
-17.9281,-48.4144,51.6273,31.0,0.0
-17.6547,18.195,25.3525,31.0,0.0
-20.6976,-61.1661,64.5731,31.0,0.0
-27.7962,4.95349,28.2341,31.0,0.0
-24.4681,-16.3775,29.4433,31.0,0.0
19.3064,-21.7257,29.0645,31.0,0.0
73.38,43.48,85.2944,31.0,0.0
-21.0482,-43.617,48.4301,31.0,0.0
26.1366,-23.1267,34.8994,31.0,0.0
29.9059,22.9582,37.702,31.0,0.0
75.5108,37.7716,84.431,31.0,0.0
-25.1311,-44.401,51.0199,31.0,0.0
-25.5146,-43.8995,50.7756,31.0,0.0
7.89553,-29.5924,30.6275,31.0,0.0
36.3179,7.23776,37.0321,31.0,0.0
-29.1313,-6.9055,29.9386,31.0,0.0
-14.0698,-54.3436,56.1354,31.0,0.0
70.7156,45.4034,84.0367,31.0,0.0
68.0457,54.685,87.2965,31.0,0.0
30.9526,35.478,47.0824,31.0,0.0
32.623,32.44,46.0066,31.0,0.0
33.5561,34.2708,47.9635,31.0,0.0
-41.7469,-53.5365,67.8893,31.0,0.0
-41.8585,-55.2495,69.3155,31.0,0.0
19.5792,29.0421,35.0256,31.0,0.0
27.5707,15.5396,31.6484,31.0,0.0
36.7834,16.2632,40.2183,31.0,0.0
37.7894,16.3189,41.1625,31.0,0.0
-15.9476,-45.9263,48.6163,31.0,0.0
-23.2431,-11.8751,26.1009,31.0,0.0
29.6823,22.7655,37.4073,31.0,0.0
-29.3351,-5.1524,29.7841,31.0,0.0
-11.8237,35.5432,37.4582,31.0,0.0
-20.4589,-43.2985,47.8887,31.0,0.0
-41.1372,32.6665,52.5297,31.0,0.0
-40.8138,32.0141,51.8717,31.0,0.0
-38.443,33.0689,50.7092,31.0,0.0
39.3393,5.64464,39.7422,31.0,0.0
-11.3696,-44.0557,45.4992,31.0,0.0
-19.93,16.5512,25.9064,31.0,0.0
37.0346,15.8647,40.2896,31.0,0.0
-40.4164,8.28496,41.2568,31.0,0.0
65.4111,52.1935,83.6826,31.0,0.0
19.7779,20.0804,28.1849,31.0,0.0
21.6135,-34.89,41.0421,31.0,0.0
19.9448,-36.1371,41.2757,31.0,0.0
-17.8459,-19.7822,26.6423,31.0,0.0
-17.7974,-21.5853,27.9763,31.0,0.0
42.5081,-13.3884,44.5666,31.0,0.0
63.2148,40.7009,75.1842,31.0,0.0
46.7923,-6.22287,47.2043,31.0,0.0
70.8123,31.5335,77.5161,31.0,0.0
68.2286,33.0209,75.7992,31.0,0.0
-37.8677,-3.66191,38.0444,31.0,0.0
72.9225,55.6835,91.7516,31.0,0.0
-25.9196,-49.2584,55.6616,31.0,0.0
-22.2153,9.71847,24.2481,31.0,0.0
31.6035,9.30195,32.944,31.0,0.0
2.9319,31.4824,31.6186,31.0,0.0
76.2507,38.098,85.2386,31.0,0.0
64.4222,49.9765,81.5344,31.0,0.0
79.4863,48.2957,93.0083,31.0,0.0
14.3594,23.7458,27.7499,31.0,0.0
31.3814,-16.7255,35.5603,31.0,0.0
-16.059,-35.255,38.7402,31.0,0.0
-16.1212,-34.936,38.4762,31.0,0.0
-15.9286,-35.0817,38.5285,31.0,0.0
73.8614,48.0978,88.1414,31.0,0.0
75.0606,47.4021,88.7753,31.0,0.0
60.3827,50.8541,78.9443,31.0,0.0
-15.8397,23.9141,28.6841,31.0,0.0
36.7709,25.1585,44.5539,31.0,0.0
4.67439,-30.4429,30.7997,31.0,0.0
-19.0108,-25.6576,31.9331,31.0,0.0
22.356,-31.8809,38.9381,31.0,0.0
-39.173,-11.5943,40.8528,31.0,0.0
5.02104,-38.7676,39.0914,31.0,0.0
19.1279,-24.8604,31.3675,31.0,0.0
-13.4328,-58.207,59.7369,31.0,0.0
-12.9219,-58.2122,59.6292,31.0,0.0
-37.8244,6.10729,38.3143,31.0,0.0
-13.293,-51.1708,52.8692,31.0,0.0
-13.378,-55.7077,57.2916,31.0,0.0
43.7314,-10.4805,44.9698,31.0,0.0
59.8519,40.0589,72.0205,31.0,0.0
-18.4823,22.6608,29.2422,31.0,0.0
-8.90758,-20.4496,22.3054,31.0,0.0
62.8937,42.8427,76.0994,31.0,0.0
62.1502,43.7615,76.0113,31.0,0.0
38.536,24.0613,45.4309,31.0,0.0
22.8909,-18.2688,29.2873,31.0,0.0
-32.8151,3.91551,33.0479,31.0,0.0
-32.9083,3.77026,33.1236,31.0,0.0
-39.1305,8.61436,40.0675,31.0,0.0
73.9808,50.8603,89.7771,31.0,0.0
8.50805,-25.0132,26.4206,31.0,0.0
17.7183,-31.4398,36.0888,31.0,0.0
70.3737,32.5198,77.5241,31.0,0.0
27.1936,-23.2883,35.8028,31.0,0.0
8.65745,21.8374,23.491,31.0,0.0
-30.3501,-3.8108,30.5884,31.0,0.0
77.5278,48.886,91.6537,31.0,0.0
78.7608,50.0664,93.3268,31.0,0.0
44.678,-4.52653,44.9067,31.0,0.0
-25.747,20.1815,32.7139,31.0,0.0
-29.0679,-0.944089,29.0832,31.0,0.0
-16.2186,18.2558,24.4196,31.0,0.0
2.37612,-42.0547,42.1218,31.0,0.0
3.71684,-42.4487,42.6111,31.0,0.0
70.2213,56.4216,90.0801,31.0,0.0
16.5103,29.78,34.0505,31.0,0.0
16.7859,29.858,34.253,31.0,0.0
16.4142,30.3866,34.5366,31.0,0.0
31.0615,13.9731,34.0597,31.0,0.0
-26.5235,1.2138,26.5513,31.0,0.0
-27.8956,8.55998,29.1794,31.0,0.0
-29.375,3.47853,29.5802,31.0,0.0
17.7497,-28.6474,33.7005,31.0,0.0
15.5434,30.1917,33.9579,31.0,0.0
-27.5606,12.1634,30.1253,31.0,0.0
43.5147,1.68106,43.5471,31.0,0.0
44.3474,0.843649,44.3554,31.0,0.0
69.7838,33.2626,77.3057,31.0,0.0
74.6422,35.7788,82.7742,31.0,0.0
-27.0474,-44.4795,52.0575,31.0,0.0
-28.8248,-44.1301,52.7099,31.0,0.0
41.9278,22.432,47.5514,31.0,0.0
0.560286,-24.393,24.3994,31.0,0.0
69.5292,46.8571,83.8445,31.0,0.0
-24.2502,12.653,27.3527,31.0,0.0
-21.882,20.1434,29.7419,31.0,0.0
-83.9292,82.0798,117.393,31.0,0.0
-88.6666,82.7298,121.268,31.0,0.0
-16.6689,26.1076,30.9751,31.0,0.0
43.3547,-14.4194,45.6896,31.0,0.0
-26.9899,-57.2408,63.2848,31.0,0.0
2.73631,90.0817,90.1233,31.0,0.0
3.91012,92.9046,92.9868,31.0,0.0
4.19864,90.2893,90.3869,31.0,0.0
40.0987,-2.32747,40.1661,31.0,0.0
-30.1451,-9.3828,31.5715,31.0,0.0
25.3633,-17.5427,30.839,31.0,0.0
32.0018,7.13486,32.7875,31.0,0.0
40.149,-18.9765,44.4078,31.0,0.0
2.27843,-23.666,23.7754,31.0,0.0
24.5491,-23.2649,33.8218,31.0,0.0
-21.9971,-43.0043,48.3037,31.0,0.0
-31.2611,-37.4821,48.8074,31.0,0.0
-27.5739,0.762513,27.5845,31.0,0.0
1.21215,-27.9528,27.9791,31.0,0.0
65.0749,56.076,85.9026,31.0,0.0
16.7219,-24.8707,29.9695,31.0,0.0
72.4277,46.8432,86.2558,31.0,0.0
74.4715,43.3173,86.1534,31.0,0.0
74.6329,44.359,86.8205,31.0,0.0
-25.2173,-97.6528,100.856,31.0,0.0
26.8442,-26.4378,37.6772,31.0,0.0
21.5528,-22.6965,31.2994,31.0,0.0
27.3376,10.0542,29.1279,31.0,0.0
5.62246,-39.5113,39.9093,31.0,0.0
4.33467,-38.2828,38.5275,31.0,0.0
27.9248,-21.1843,35.0509,31.0,0.0
27.7775,-17.8922,33.0412,31.0,0.0
-3.64941,38.1927,38.3666,31.0,0.0
-4.70066,38.4731,38.7592,31.0,0.0
3.22659,23.7254,23.9438,31.0,0.0
-39.1191,6.63686,39.6781,31.0,0.0
-32.0244,11.6403,34.0743,31.0,0.0
65.1455,50.6448,82.5156,31.0,0.0
74.1983,-60.5459,95.7664,31.0,0.0
74.0669,-60.7964,95.8233,31.0,0.0
64.6748,45.3112,78.968,31.0,0.0
10.8925,26.4716,28.625,31.0,0.0
70.7966,-9.018,71.3687,31.0,0.0
18.6475,19.5617,27.0257,31.0,0.0
27.9786,-13.274,30.9677,31.0,0.0
28.2165,-13.5145,31.286,31.0,0.0
39.0629,-2.62151,39.1508,31.0,0.0
-29.0451,-41.1955,50.4052,31.0,0.0
8.94527,35.1201,36.2414,31.0,0.0
8.266,33.5196,34.5238,31.0,0.0
8.71612,33.9438,35.045,31.0,0.0
8.55892,33.7737,34.8414,31.0,0.0
-27.0576,-0.268557,27.0589,31.0,0.0
-28.4936,-14.8423,32.1275,31.0,0.0
-27.0855,17.8123,32.4176,31.0,0.0
-19.3747,-58.9196,62.0233,31.0,0.0
-18.8033,-60.2289,63.0958,31.0,0.0
-26.1063,-17.9019,31.6546,31.0,0.0
-31.9436,-10.8911,33.7493,31.0,0.0
-32.3386,-9.46336,33.6948,31.0,0.0
-30.4796,-11.8787,32.7125,31.0,0.0
-17.2143,-21.3036,27.3894,31.0,0.0
27.1923,-22.466,35.2724,31.0,0.0
26.0678,-22.6129,34.5091,31.0,0.0
72.8791,48.0675,87.3031,31.0,0.0
1.80085,-24.1659,24.2329,31.0,0.0
0.886471,-24.2409,24.2571,31.0,0.0
3.65842,-37.4621,37.6403,31.0,0.0
-28.4953,23.4586,36.9092,31.0,0.0
20.2695,23.3502,30.9206,31.0,0.0
36.6961,43.7939,57.1359,31.0,0.0
-9.75972,-23.9614,25.8728,31.0,0.0
-9.7024,-24.3984,26.2568,31.0,0.0
-9.88259,-25.1199,26.994,31.0,0.0
-7.67681,-22.5367,23.8084,31.0,0.0
62.4561,65.6746,90.6306,31.0,0.0
60.9242,66.7155,90.3478,31.0,0.0
62.0216,66.5874,90.9975,31.0,0.0
-16.436,-63.1305,65.2349,31.0,0.0
-15.7969,-62.0977,64.0755,31.0,0.0
-16.2451,-62.4887,64.5658,31.0,0.0
1.52032,26.9208,26.9637,31.0,0.0
4.9309,-41.9757,42.2643,31.0,0.0
5.09546,-42.1613,42.4681,31.0,0.0
4.98642,-42.0379,42.3326,31.0,0.0
-25.0099,-56.0799,61.404,31.0,0.0
33.7783,36.7812,49.9382,31.0,0.0
33.3784,35.238,48.5369,31.0,0.0
33.2744,35.1812,48.4242,31.0,0.0
33.2758,33.7754,47.4136,31.0,0.0
-45.176,-57.4416,73.078,31.0,0.0
-38.2588,-56.6827,68.3862,31.0,0.0
21.179,27.1907,34.4657,31.0,0.0
21.3327,27.3533,34.6884,31.0,0.0
20.573,-29.9291,36.318,31.0,0.0
-14.5729,20.0129,24.7565,31.0,0.0
11.8967,31.0613,33.2616,31.0,0.0
2.51232,-27.7878,27.9012,31.0,0.0
-5.84181,-45.4901,45.8637,31.0,0.0
-25.1174,23.3469,34.2923,31.0,0.0
48.7372,-9.63641,49.6807,31.0,0.0
-20.7063,-60.1268,63.5923,31.0,0.0
67.57,53.1769,85.9854,31.0,0.0
-37.9344,4.78673,38.2352,31.0,0.0
-35.4344,4.6264,35.7351,31.0,0.0
-36.2155,11.5452,38.0113,31.0,0.0
-39.0787,31.2,50.0059,31.0,0.0
32.23,36.3522,48.5824,31.0,0.0
28.2708,-21.0418,35.2419,31.0,0.0
11.6155,29.3943,31.6061,31.0,0.0
-13.0526,-42.7731,44.7204,31.0,0.0
-35.013,-7.3746,35.7812,31.0,0.0
-93.3677,86.5252,127.295,31.0,0.0
-94.6052,88.3039,129.413,31.0,0.0
67.5108,34.2465,75.7002,31.0,0.0
31.1603,10.3299,32.8279,31.0,0.0
16.5379,-30.7118,34.8815,31.0,0.0
14.7063,-33.8239,36.8827,31.0,0.0
-38.6572,-6.48494,39.1973,31.0,0.0
-38.7458,-6.25938,39.2481,31.0,0.0
-38.7868,-6.52958,39.3326,31.0,0.0
33.9087,-17.1811,38.013,31.0,0.0
32.3495,-16.4125,36.2748,31.0,0.0
13.2634,33.3474,35.8883,31.0,0.0
-30.9869,-33.0593,45.3112,31.0,0.0
75.158,53.8843,92.4783,31.0,0.0
75.1236,55.3993,93.3415,31.0,0.0
73.6959,57.6216,93.5486,31.0,0.0
73.4861,56.9896,92.9948,31.0,0.0
79.6854,59.8296,99.6461,31.0,0.0
23.7035,-25.158,34.5656,31.0,0.0
-23.1188,-10.4504,25.371,31.0,0.0
-22.8253,-11.5791,25.5943,31.0,0.0
40.3932,4.2495,40.6161,31.0,0.0
-68.7411,-40.8805,79.9785,31.0,0.0
-68.6192,-40.5791,79.7199,31.0,0.0
